"msg_id","sender","sender_id","reply_to_msg_id","date","msg_type","msg_content","has_mention","has_email","has_phone","has_hashtag","is_bot_command"
1645,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-01 16:14:38","link","30 августка кадәр Татар китабы йортында «Рәссам китабы. Роберт Миңнуллинның шигъри дөньясы».  До 30 августа в Доме татарской книги проходит выставка «Книга художника. Поэтический мир Роберта Миннуллина».  В книге художника текст литературного произведения выступает одним из элементов арт-объекта. Таким объектом может быть макет книги или зин — авторское рукотворное или малотиражное издание.  У таких объектов могут быть самые разные, порой совсем неожиданные форматы и формы существования.  https://kamala.tatmuseum.ru/#event/1890890",0,0,0,0,0
1646,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-02 13:25:20","link","В эту субботу на собрании книжного клуба ""Логос"" будет обсуждаться  произведение братьев Стругацких «Улитка на склоне» 🐌   Это необычный и содержательный роман о настоящем и будущем, который многие считают вершиной мастерства Аркадия и Бориса Стругацких.  «Всё равно вы никогда не поймёте, что думать — это не развлечение, а обязанность...»  📍Дом татарской книги на Островского, 15 🕰️ 05.08 в 17:00 🪙 взнос 300₽ на чай-печеньки и работу клуба     https://t.me/Logos_Club",0,0,0,0,0
1648,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-02 17:37:29","photo","✨4 августта Шәриф Камал йортында «Мәңге онытылмас» концерт программасы күрсәтелә, анда Сара Садыйкова һәм башка татар композиторлары музыкасына ретро җырлар яңгырый.  «Мәңге онытылмас... » концертында татар музыкасының алтын фондына кергән җырлар яңгыраячак. Программага шул чорга хас шигырьләр һәм хатирәләр дә кертелгән. Җырларны яшь җырчы, Казан дәүләт мәдәният институты студенты Рөстәм Егоров башкарачак. Шулай ук концертта яшь музыкант, баянчы Ильяс Фәрхуллин һәм артист Данис Хисмәтуллин катнаша.  🏛Вечер пройдет в историческом доме, где жил писатель Шариф Камал, поэтому зрители «перенесутся» в другую эпоху и проникнутся атмосферой классических советских концертов. Также зрителей ожидает специальная инсталляция с советскими плакатами и фотографиями.  📅4 августа, 18:00  📍Казань, Островского, 15  🎫Билеты: 350 рублей, на кассе или онлайн",0,0,0,0,0
1654,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-05 14:50:10","photo","✨Бүген 18:00 сәгатьтә Татар китабы йортында Һарри Поттерның татарчага тәрҗемәсе комментарийлар белән укылачак.✨  Чарада сез: 💥Татар теленә тәрҗемә итү кыенлыкларын ачыкларсыз 💥Катлаулы лексиканы өйрәнерсез 💥Әсәрнең тәрҗемәчесе белән очрашырсыз.  ✨Тәрҗемәче: Айдар Шайхин  💰150 р  💰75 р (Ташламалы билет)   🎫 Билетлар  📍Островского, 15",0,0,0,0,0
1655,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-07 13:44:35","text","👀 Чем заняться в Доме татарской книги на этой неделе / Татар китабы йортында бу атнада ниләр көтелә  ▪️9 август, 12:00. КАЛЛИГРАФИЯ Бөтендөнья каллиграфия көнендә тылсымлы гарәп хәрефләре белән дуслашу мөмкинлеге бар. ⏺Всемирный день каллиграфии, а еще — возможность подружиться с волшебной арабской вязью.   ▪️9 август, 15:00. АЧЫК МИКРОФОН Яшь шагыйрьләр Йортта җыела һәм яраткан шигырьләрен укый. Рәхәт итеп аралашу кичәсе. ⏺Молодые татарские поэты соберутся в нашем Доме и в свободном потоке прочтут любимые стихи.  ▪️9 август, 18:00. ЧЕРДАЧНЫЕ ИСТОРИИ Татарларда булган хорафатлар һәм ышанулар турында квест узып, Йортның чормасында сакланган серләрне чишә алырсыз. ⏺Возможность узнать о поверьях и суевериях татар, пройти квест и заглянуть в чердак Дома татарской книги.  ▪️10 август, 10:00. ВАКЫТ БУЙЛАП СӘЯХӘТ / ПУТЕШЕСТВИЕ ВО ВРЕМЕНИ Балалар өчен түләүсез интерактив экскурсия. Кимендә 5 кешедән торган төркемнәр өчен. ⏺Интерактивная экскурсия для детей. Бесплатно, для организованных групп от 5 человек.  ▪️10 август, 18:00. КИТАПЛЫ КАЗАН Островский, Бауман һәм Кремль урамнарының татар әдәбияты һәм китабындагы урыны турында экскурсия.  ⏺Экскурсия-променад по улицам Островского, Баумана, Кремлевская. Вы узнаете все о роли этой территории в истории новой татарской литературы и книжной культуры.   ▪️10 август 20:30. НОЧНАЯ ЭКСКУРСИЯ Возможность узнать о секретах и тайнах нашего Дома. Экскурсия на русском языке ⏺ Йортның серләре һәм риваятьләре турында ишетү мөмкинлеге. Рус телендә.  ▪️11 август, 20:30. НОЧНАЯ ЭКСКУРСИЯ Йортның серләре һәм риваятьләре турында ишетү мөмкинлеге. Татар телендә. ⏺ Возможность узнать о секретах и тайнах нашего Дома. Экскурсия на татарском языке.  ▪️12 август, 12:00. ИСКЕ ТАТАР БИСТӘСЕНДӘ ЭКСКУРСИЯ Татарның ачык һавадагы музее буйлап җәяүле сәяхәт. ⏺ Пешеходная прогулка по  Старо-Татарской слободе  ▪️12 август, 18:00. «ТЫЛСЫМЛЫ УКУ» Һарри Поттерны татарча да укып булганын беләсездер инде. Әмма аны бергәләп уку тагын да күңеллерәк һәм… тылсымлырак! Ә аннары квиз үтәрбез! ⏺ Читаем Гарри Поттера на татарском вместе!  ▪️13 июль, 12:00. ЭКСКУРСИЯ Татарларда китапчылык тарихы турында беләсегез килсә, рәхим итегез ⏺ Обзорная экскурсия «История книги от пергамента до цифры»  📍Казань, ул. Островского, д. 15 ☎️ (843) 590-80-66,  (843) 590-80-67",0,0,0,0,0
1657,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-07 19:25:06","photo","👀 Иногда они возвращаются: мы продолжаем рассказывать «Чердачные истории!» 👀  Поверья татар, таинственные существа из татарской мифологии и демонологии, мистические рассказы и даже волшебные артефакты — обо всем этом вы можете узнать и испытать себя на прочность в новом музейном квесте «Чердачные истории».  📅 9 августа, 18:00 🎫 Билеты по ссылке или на кассе музея  12+",0,0,0,0,0
1658,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-08 13:07:04","photo","👨👩 Иртәгә 15:00 сәгатьтә Татар китабы йортында шагыйрьләр очрашачак.   Ачык микрофон форматында үтәчәк очрашуда яшь шагыйрьләр яраткан шигырьләрен укый, каһвә эчә һәм рәхәтләнеп аралаша. Рәхәт, ихлас һәм җанлы кичәгә рәхим итегез.  🎫 Керү хакы — 1 каһвә  📅 9 август, 15:00  📍Островского, 15",0,0,0,0,0
1659,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-08 17:34:38","link","♦️18.08 в 18:00 в Доме татарской книги состоится концерт-лекция с подлинной тюркской музыкой.  💥Проект «Музыка предков» — это интригующий рассказ об истории музыкальных инструментов и возможность услышать звучание тюркских степей, мелодии из ханских дворцов и суфийских обителей-текке.  💥Во второй, дополнительной части мероприятия состоится мастер-класс по игре на курае. Каждый сможет научиться азам древнего мастерства.  👤Лектор:  Айдар Абдрахимов — музыкант мультиинструменталист, играющий на 46 инструментах.  💰350 р  💰700 р (Билет с мастер-классом)   🎫 https://kamala.tatmuseum.ru/#event/2018796  📍Островского, 15",0,0,0,0,0
1660,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-09 10:40:47","photo","🕯Бүген безнең музейда ут юк. Сегодня в нашем музее нет света…  🛠Шәһәр челтәрендә ремонт булу сәбәпле, электр уты кичке 5кә кадәр сүндерелде.  🎫Билетларны онлайн гына сатып алырга мөмкин булачак.",0,0,0,0,0
1669,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-10 15:56:00","photo","♦️Төрки музыка турында концерт-лекция киләсе атнада булачак  18 августта Татар китабы йортында төрки халыкларның музыка кораллары белән таныштыра торган концерт-лекция узачак.  Менә аларның кайберләре: 🔸Курай 🔸Думбыра 🔸Кубыз 🔸Гармун 🔸Дәф  🎟Билетлар  📅18 август 18:00 📍Островский, 15",0,0,0,0,0
1675,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-10 19:43:43","photo","✨12 август 18:00 сәгатьтә Татар китабы йортында Һарри Поттерның татарчага тәрҗемәсе комментарийлар белән укылачак.  «Һарри Поттер»дагы тылсымлы сүзләр нәрсәне аңлата соң?  💥Accio - предметны тылсымчы янына китертә торган әфсен 💥Expelliarmus - тылсым таягын дошман кулыннан тартып ала торган әфсен 💥Lumos - таяк очында яктылык кабыза торган әфсен 💥Expecto patronum - патронус (дементорлардан яклаучы көч) чакыра торган әфсен  💰150 р  💰75 р (Ташламалы билет)   🎫 Билетлар  📍Островский, 15",0,0,0,0,0
1677,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-11 14:11:47","photo","✨19 августта Татар китабы йортында борынгы төрки рун каллиграфиясе буенча мастер-класс узачак.  Чарада без:  🥇Борынгы төрки кулъзязма кисәкләре белән танышырбыз. 🥈Борынгы чыганаклар нигезендә хат язарбыз. 🥉Каллиграфия алымнарын өйрәнербез.  👤Каллиграфия остасы: Кирилл Тарханов  🎫 Билетлар (WhatsApp) +7 962 569 0441 - Альберт  📅 19 август 14:00 📍Островский, 15",0,0,0,0,0
1679,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-11 18:20:00","link","❗️ Яңа милли музыка проектына кушылырга ашык!  «Аһәңдәшлек» — Татар китабы йортында яңа милли музыка проекты. 14 августка кадәр катнашучылардан гаризалар кабул ителә, ә 20 август кичендә концерт оештырыла.  Проектны композитор һәм музыка белгече Фәрһад Бәхтияри, курайчы һәм җырчы Динә Абдуллина, Татар китабы йорты һәм Салих Сәйдәшев музее әзерлиләр.  Проектның максаты – борынгы татар музыкасының төрки һәм гарәп-фарсы башлангычларындагы калыпларга нигезләнеп, татар һәм башка тугандаш халыкларның милли музыка коралларыннан ансамбль җыеп, иң киме дүрт кисәктән торган әсәрне тамашачыга тәкъдим итү.  Теркәлү өчен сылтама: https://forms.gle/a4CsLgeQiFwspEuc6   Тулырак мәгълүмат - беркетелгән документларда 👇🏻",0,0,0,0,0
1680,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-12 11:42:17","photo","✨Татар китабы йортында «Ableton Live 11 музыка язу осталыгы» дигән яңа курс ачыла - иҗади кешеләргә бу кушымтада музыка язарга өйрәнер өчен менә дигән мөмкинлек.  💥Әгәр сез музыка яза башларга телисез икән, ләкин бу эшкә ничек керешергә белмәсәгез, бу курс сезнең өчен! 💥Бергәләп без Ableton Live кушымтасында иҗат итүнең төп нигезләрен өйрәнербез!   👤Автор: Рустам Адиуллин  🎫 Билетлар  📅 15 август 16:00 📍Островский, 15",0,0,0,0,0
1683,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-12 19:42:01","link","15 августта Татар китабы йортында Роберт Миңнуллин шигырьләре салмак итеп укылачак  Салмак уку сеансында Роберт Миңнуллинның күбрәк өлкән буын өчен язылган шигырьләренә анализ ясала. Һәр шигырьнең көтелмәгән мәгънә катламнары ачылыр дип көтелә.   «Салмак уку» — текст белән аңлы рәвештә эш итү техникасы. Ашыкмыйча, фикерләрне туплап уку һәм аралашу барышында без яңа мәгънәләргә юлыкмыйча калмаячакбыз.  👤 Алып баручылар: Луиза Янсуар, Айдар Шәйхин  ❗ Керү бушлай, ләкин теркәлергә кирәк: https://forms.yandex.ru/u/64d74664e010db4315537fca/  📅 15 август 17:00 📍Островский, 15",0,0,0,0,0
1684,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-14 11:19:32","text","🗣 В Доме татарской книги очередная неделя с новыми мастер-классами и неожиданными концертами / Татар китабы йортында бу атнада яңа остаханәләр һәм концертлар тәкъдим ителә 🗣  ▪️15 август, 16:00. BEATMAKING. ABLETON LIVE 11 Бергәләп Ableton Live кушымтасында музыка иҗат итү нигезләрен өйрәнәбез. ⏺Возможность научиться творчеству в программе Ableton Live.  ▪️15 август, 17:00. САЛМАК УКУ: РОБЕРТ МИҢНУЛЛИН Балачак шагыйре Роберт Миңнуллинның «олылар өчен» шигырьләрен салмак уку техникасында укыйбыз һәм фикер алышабыз. ⏺Читаем и обсуждаем «взрослую» поэзию татарского поэта Роберта Миннуллина в технике медленного чтения. С Луизой Янсуар и Айдаром Шайхиным.  ▪️16 август, 13:00. ЭКСКУРСИЯ Татарларда китапчылык тарихы турында беләсегез килсә, рәхим итегез ⏺ Обзорная экскурсия «История книги от пергамента до цифры»  ▪️16 август, 18:00. ЧЕРДАЧНЫЕ ИСТОРИИ Татарларда булган хорафатлар һәм ышанулар турында квест узып, Йортның чормасында сакланган серләрне чишә алырсыз. ⏺Возможность узнать о поверьях и суевериях татар, пройти квест и заглянуть в чердак Дома татарской книги.  ▪️17 август, 10:00. ВАКЫТ БУЙЛАП СӘЯХӘТ / ПУТЕШЕСТВИЕ ВО ВРЕМЕНИ Балалар өчен түләүсез интерактив экскурсия. Кимендә 5 кешедән торган төркемнәр өчен. ⏺Интерактивная экскурсия для детей. Бесплатно, для организованных групп от 5 человек.  ▪️17 август 20:30. НОЧНАЯ ЭКСКУРСИЯ Возможность узнать о секретах и тайнах нашего Дома. Экскурсия на русском языке ⏺ Йортның серләре һәм риваятьләре турында ишетү мөмкинлеге. Рус телендә.  ▪️18 август, 18:00. КОНЦЕРТ-ЛЕКЦИЯ по ТЮРКСКОЙ МУЗЫКЕ Татар-төрки музыкасына хас уен кораллары белән танышу, аларны ишетү һәм курайда уйнарга өйрәнү мөмкинлеге. ⏺Возможность познакомиться с аутентичной тюрко-татарской музыкой и научиться играть на курае.  ▪️18 август, 20:30. НОЧНАЯ ЭКСКУРСИЯ Йортның серләре һәм риваятьләре турында ишетү мөмкинлеге. Татар телендә. ⏺ Возможность узнать о секретах и тайнах нашего Дома. Экскурсия на татарском языке.  ▪️19 август, 14:00. МАСТЕР-КЛАСС ПО ДРЕВНЕТЮРКСКОЙ КАЛЛИГРАФИИ Борынгы төрки руннарында язарга өйрәнәбез. ⏺ Возможность научиться красиво писать при помощи тех самых тюркских рунов.  ▪️19 август, 17:00. КНИЖНЫЙ КЛУБ «ЛОГОС» Ребята обсудят роман Льва Толстого «Анна Каренина». ⏺Бу очрашуда «Анна Каренина» романы турында гәпләшәчәкләр. Рус телендә.  ▪️19 август, 18:00. «ТЫЛСЫМЛЫ УКУ» Һарри Поттерны татарча да укып булганын беләсездер инде. Әмма аны бергәләп уку тагын да күңеллерәк һәм… тылсымлырак! Ә аннары квиз үтәрбез! ⏺ Читаем Гарри Поттера на татарском вместе!  ▪️20 август, 11:00. КАЛЛИГРАФИЯ Тылсымлы гарәп хәрефләре белән дуслашу мөмкинлеге. ⏺Возможность подружиться с волшебной арабской вязью.   ▪️20 август, 18:00. АҺӘҢДӘШЛЕК. КОНЦЕРТ Яңа милли музыка проектының концерты. ⏺ Концерт по итогам проекта традиционной музыки «Аһәңдәшлек» (Созвучие).  📍Казань, ул. Островского, д. 15 ☎️ (843) 590-80-66,  (843) 590-80-67",0,0,0,0,0
1685,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-15 11:08:41","photo","✨Сегодня в Доме татарской книги пройдет первый мастер-класс для начинающих музыкантов по написанию музыки в приложении Ableton Live.   Для работы в приложении нужны будут ваши личные ноутбуки!  Сегодня мы: ♦️Установим приложение на ваши ноутбуки  ♦️Разберем интерфейс программы ♦️Поговорим о том, почему начинать писать музыку самостоятельно это легко!   👤Автор: Рустам Адиуллин  🎫 Билетлар  📅 15 август 16:00 📍Островский, 15",0,0,0,0,0
1687,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-15 12:06:37","photo","Сезне үзенчәлекле иҗат тулы кичәгә чакырабыз  📌 16 август|19:00 📌 Сәйдәшев музее, Горький ур., 13 📌 Билет: 350 сум  Камера классик музыкасын яратучылар, ""TAÑ"" дуэты квартирнигына рәхим итегез! Безнең кунакларга таныш булган музыкант Айсылу Нуруллина (сопрано) һәм Аделина Гансвинд (фортепиано) музеебызда кабат музыкага иҗатка гашыйк кешеләрне җыя. Аларга скрипкачы, күп конкурс лауреаты Александра Вайссбеккер кушылачак.  🎼  Дуэт «TAÑ» снова собирает любителей камерной классической музыки в музее Сайдашева. Айсылу Нуруллина (сопрано) и Аделина Гансвинд (фортепиано) приглашают на квартирник, полный творчества, музыки, интересных разговоров и тепла. На концерте к ним присоединится лауреат многочисленных конкурсов Александра Вайссбеккер (скрипка).  В следующую среду в 19:00 начинаем погружение в атмосферный летний квартирник с произведениями Сергея Прокофьева.  Билет: 350 рублей. Можно приобрести в день концерта в музее и по ссылке.",0,0,0,0,0
1688,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-16 11:26:56","photo","✨Сегодня в 18:00 приглашаем вас на «Чердачные истории» в Доме татарской книги.   Здесь вы узнаете о поверьях и суевериях татар, познакомитесь с основами татарской мифологии.   Встреча будет проходить не только в музейных залах, но и на чердаке старинного дома.  📅 16 августа, 18:00 🎫 Билеты по ссылке или на кассе музея  Доступно по Пушкинской карте!",0,0,0,0,0
1691,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-17 11:28:24","photo","✨19 августта Татар китабы йортында борынгы төрки рун каллиграфиясе буенча мастер-класс узачак.  🎫 Билетлар (WhatsApp) +7 962 569 0441 - Альберт  📅 19 август 14:00 📍Островский, 15",0,0,0,0,0
1693,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-17 19:39:36","photo","в эту субботу мы обсуждаем  ""Анну Каренину""  «... если любишь, то любишь всего человека, какой он есть, а не каким я хочу, чтоб он был»  📍Дом татарской книги на Островского, 15 🕰 17:00, в субботу, 19.08 🪙 300₽ на чай-печеньки и работу клуба  ссылка для регистрации вот тут :)  #афиша",0,0,0,1,0
1694,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-18 11:46:00","photo","✨Бүген сезне концерт-лекциядә көтәбез!  👤Лектор: Айдар Абдрахимов — этнический музыкант-мультиинструменталист, играющий на более чем 20   инструментах.  Участник большого количества фестивалей: Каракуз, Tat Сult Fest, фестиваль им.Дягилева, вечера Березовского. Музыкант в составе татарской этно-группы Алпар, участник групп Tarikat project, Impro.   💰350 р  💰700 р (Билет с мастер-классом)  🎫 Билет  Доступно по Пушкинской карте!  📍Островского, 15 📅 18 августа 18:00",0,0,0,0,0
1699,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-19 16:12:24","photo","✨20 август 18:00 сәгатьтә «Аһәңдәшлек» милли музыка проекты концерты узачак, анда бер атна эчендә төзелгән яңа төркем чыгыш ясаячак.  🎫 150 р  Чарага музей билеты белән кереп була.",0,0,0,0,0
1701,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-21 14:56:02","text","🗣 Афиша Дома татарской книги на эту неделю / Татар китабы йортында бу атнада ниләр көтелә 🗣  ▪️22 август, 15:00. КАЛЛИГРАФИЯ Тылсымлы гарәп хәрефләре белән дуслашу мөмкинлеге. ⏺Возможность подружиться с волшебной арабской вязью.   ▪️23 август, 15:00. ЧӘЙ Татар әдәбенә туры китереп чәй эчәргә өйрәнәбез. ⏺Учимся чаепитию согласно татарскому этикету.  ▪️23 август, 17:00. САЛМАК УКУ: ЛӘБИБӘ ИХСАНОВА Ләбибә Ихсанованың тууына — 100 ел! «Наил, Фаил һәм башкалар...» һәм башкаларны укыйбыз! ⏺К 100-летию Лябибы Ихсановой читаем ее лучшие детские и подростковые произведения.  ▪️24 август, 10:00. ВАКЫТ БУЙЛАП СӘЯХӘТ / ПУТЕШЕСТВИЕ ВО ВРЕМЕНИ Балалар өчен түләүсез интерактив экскурсия. Кимендә 5 кешедән торган төркемнәр өчен. ⏺Интерактивная экскурсия для детей. Бесплатно, для организованных групп от 5 человек.  ▪️24 август 20:30. НОЧНАЯ ЭКСКУРСИЯ Возможность узнать о секретах и тайнах нашего Дома. Экскурсия на русском языке ⏺ Йортның серләре һәм риваятьләре турында ишетү мөмкинлеге. Рус телендә.  ▪️25 август, 16:00. BEATMAKING. ABLETON LIVE 11 Бергәләп Ableton Live кушымтасында музыка иҗат итү нигезләрен өйрәнәбез. ⏺Возможность научиться творчеству в программе Ableton Live.  ▪️25 август, 20:30. НОЧНАЯ ЭКСКУРСИЯ Йортның серләре һәм риваятьләре турында ишетү мөмкинлеге. Татар телендә. ⏺ Возможность узнать о секретах и тайнах нашего Дома. Экскурсия на татарском языке.  ▪️26 август, 14:00—18:00. ПЕЧӘН БАЗАРЫНДА МИЛЛИ МУЗЕЙ МӘЙДАНЧЫГЫ Татар китабы йортыннан остаханә, салмак һәм тылсымлы укулар ⏺Мастер-классы, медленные и волшебные чтения от Дома татарской книги на площадке Национального музея в фестивале «Печән базары»  ▪️27 август, 13:00. ЭКСКУРСИЯ Татарларда китапчылык тарихы турында беләсегез килсә, рәхим итегез ⏺ Обзорная экскурсия «История книги от пергамента до цифры»  📍Казань, ул. Островского, д. 15 ☎️ (843) 590-80-66,  (843) 590-80-67",0,0,0,0,0
1703,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-22 09:20:38","photo","🌿 Сез әзерме? Без әзер! ПЕЧӘН БАЗАРЫНЫҢ тулы ПРОГРАММАСЫ 🎉  @tatardesign_official",1,0,0,0,0
1705,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-23 13:40:53","photo","✨23 августта балалар язучысы Ләбибә Ихсанованың тууына 100 ел тулды.    Ләбибә Ихсанова — ТАССР һәм РСФСР атказанган мәдәният хезмәткәре, А. Алиш ис. әдәби бүләк иясе, 1955-1960 елларда «Пионер» журналының баш мөхәррире.  💥Бу уңайдан сезгә язучының 3 әсәреннән тупланма тәкъдим итәбез.  Китапларның кайберләрен безнең китапханәдә дә таба аласыз.",0,0,0,0,0
1709,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-23 17:57:58","photo","✨Татар китабы йортында «Ableton Live 11 музыка язу осталыгы» дигән яңа курска укучылар җыю дәвам итә. В Доме татарской книги продолжается набор на курc по написанию музыки в программе Ableton Live.  💥Әгәр сез музыка яза башларга телисез икән, ләкин бу эшкә ничек керешергә белмәсәгез, бу курс сезнең өчен! 💥Бергәләп без Ableton Live кушымтасында иҗат итүнең төп нигезләрен өйрәнербез!  🎫 Билетлар  📅 Каждые вторник и пятница в 16:00 📍Островского, 15",0,0,0,0,0
1710,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-23 19:19:41","photo","Бу елгы Печән базарында матур тарихларга, бөек шәхесләргә аерым игътибар бирергә булдык ✨🧡  18:30 башлап 19:00 кадәр Гаяз Исхакый, Шәриф Камал, Рабит Батулла, Сәхибҗамал Гыйззәтуллина-Волжская, Заһидә Тинчуринаның хатлары, истәлекләре укылачак. Рольләрне Кәрим Тинчурин театры актерлары һәм Казан театр училищесы шәкертләре башкарачак. Хатлар укуның музыкаль яктан ""Тәрикәт"" этно-төркеме бизәп торачак.  Урыны – Кабан күле яр буе, Палуба.  Тарихка бергәләп чумыйк 🥰  🌿 Печән базары. 26 август. Кабан күле яр буе  @tatardesign_official",1,0,0,0,0
1711,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-24 18:01:56","photo","✨Матур әдәбиятка бәя куйганда, иң башта без аның «чын»лык, табигыйлек һәм тормыштагы хәлләрнең, вакыйгаларның ни дәрәҗәдә күңел төбәрлек сызыкларны ала белү ягын күздә тотабыз. Әсәрне шушы яктан үлчәү — тәнкыйтьче, әдәбиятчы үлчәве генә түгел, һәрбер укучы, һичшиксез, шушы әйтелгән якларның җитешлек яисә җитешсезлегенә карап, күбесенчә үзе дә, эшнең нәрсәдә икәнлеген сизмичә, әсәргә бәя куя, ярата яисә яратмый.  Оценивая художественную литературу, мы прежде всего имеем в виду ее «истинность», естественность и умение перенимать душевные черты происходящего, жизненных событий. Оценка произведения с этой точки зрения — не только измерение критика, литератора, но и, несомненно, каждый читатель, по достаткам или недостаткам этих высказанных сторон, во многом сам, не замечая, в чем дело, оценивает, любит или не любит произведение.  Ш.Камал, «Шобага» әсәренә рецензия / Ш.Камал, рецензия на произведение «Шобага»  #өземтә #цитаты",0,0,0,1,0
1712,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-25 10:38:00","photo","Музейдан хәерле иртә!",0,0,0,0,0
1713,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-25 12:18:01","photo","79 ел элек, 1944 елның 25 августында,  Берлинның Плетцензее төрмәсендә 11 татар яугире — данлыклы җәлилчеләр-кормашевчылар җәзалап үтерелә. Муса Җәлил бишенче булып 12 сәгать 18 минутта үтерелә. Истәлекләрдә «татарлар үлемне елмаеп каршыладылар» дип әйтелә.  25 августа 1944 года 11 джалилевцев были казнены в тюрьме Плётцензее в Берлине на гильотине. В графе «обвинение» в карточках осужденных было написано: «Подрыв мощи, содействие врагу». Казнили Джалиля пятым, время было 12:18. За час до казни немцы устроили встречу татар с муллой.",0,0,0,0,0
1714,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-25 17:37:42","photo","✨Иртәгә 17:20 ""Печән базары""нда «Һарри Поттер һәм Фәлсәфәче ташы» романыннан сигезенче бүлекне бергәләп укыйбыз. Шәрехләүче: Айдар Шәйхин, Татар китабы йорты мөдире",0,0,0,0,0
1715,"Татар китабы йорты / Дом татарской книги","channel1451603907",-1,"2023-08-26 09:37:15","link","✨Ялларда нәрсә карарга?  ""Булат-батыр"" - 1928 елда Казанда Юрий Тарич төшергән беренче тулы метражлы фильм.  Фильм Емельян Пугачев җитәкчелегендәге крестьян бунтына багышланган.  https://www.youtube.com/watch?v=MHj-dyc5FZo&t=1s",0,0,0,0,0
